2024-05-16 12:07:21,48.686
2024-05-16 12:07:22,47.712
2024-05-16 12:07:23,47.712
2024-05-16 12:07:24,48.199
2024-05-16 12:07:25,49.173
2024-05-16 12:07:26,48.199
2024-05-16 12:07:27,49.173
2024-05-16 12:07:28,49.173
2024-05-16 12:07:29,48.686
2024-05-16 12:07:30,48.686
2024-05-16 12:07:31,48.686
2024-05-16 12:07:32,47.712
2024-05-16 12:07:33,50.147
2024-05-16 12:07:34,48.199
2024-05-16 12:07:35,48.199
2024-05-16 12:07:36,48.199
2024-05-16 12:07:37,47.712
2024-05-16 12:07:38,47.712
2024-05-16 12:07:39,48.199
2024-05-16 12:07:40,48.199
2024-05-16 12:07:41,49.66
2024-05-16 12:07:42,49.66
2024-05-16 12:07:49,48.199
2024-05-16 12:07:50,48.686
2024-05-16 12:07:51,49.173
2024-05-16 12:07:52,48.199
2024-05-16 12:07:53,49.173
2024-05-16 12:07:54,49.173
2024-05-16 12:07:55,48.686
2024-05-16 12:07:56,48.199
2024-05-16 12:07:57,48.686
2024-05-16 12:07:58,48.199
2024-05-16 12:07:59,49.66
2024-05-16 12:08:00,49.66
2024-05-16 12:08:01,49.173
2024-05-16 12:08:02,48.199
2024-05-16 12:08:03,46.738
2024-05-16 12:08:04,46.251
2024-05-16 12:08:05,46.251
2024-05-16 12:08:06,46.251
2024-05-16 12:08:07,47.712
2024-05-16 12:08:08,47.225
2024-05-16 12:08:09,47.712
2024-05-16 12:08:10,47.712
2024-05-16 12:08:11,49.173
2024-05-16 12:08:12,49.66
2024-05-16 12:08:13,48.686
2024-05-16 12:08:14,49.173
2024-05-16 12:08:15,49.66
2024-05-16 12:08:16,49.173
2024-05-16 12:08:17,49.66
2024-05-16 12:08:18,49.66
2024-05-16 12:08:19,49.66
2024-05-16 12:08:20,50.147
2024-05-16 12:08:21,51.608
2024-05-16 12:08:22,49.66
2024-05-16 12:08:23,49.66
2024-05-16 12:08:24,49.173
2024-05-16 12:08:25,48.686
2024-05-16 12:08:26,49.66
2024-05-16 12:08:27,47.712
2024-05-16 12:08:28,48.199
2024-05-16 12:08:29,47.225
2024-05-16 12:08:30,48.199
2024-05-16 12:08:31,46.738
2024-05-16 12:08:32,47.225
2024-05-16 12:08:33,47.225
2024-05-16 12:08:34,46.738
2024-05-16 12:08:35,46.738
2024-05-16 12:08:36,46.738
2024-05-16 12:08:37,46.251
2024-05-16 12:08:38,46.251
2024-05-16 12:08:39,47.225
2024-05-16 12:08:40,46.251
2024-05-16 12:08:41,45.764
2024-05-16 12:08:42,45.764
2024-05-16 12:08:43,47.225
2024-05-16 12:08:44,46.738
2024-05-16 12:08:45,46.738
2024-05-16 12:08:46,46.251
2024-05-16 12:08:47,47.225
2024-05-16 12:08:48,45.764
2024-05-16 12:08:49,46.251
2024-05-16 12:08:50,46.251
2024-05-16 12:08:51,46.738
2024-05-16 12:08:52,45.277
2024-05-16 12:08:53,45.277
2024-05-16 12:08:54,46.251
2024-05-16 12:08:55,47.225
2024-05-16 12:08:56,46.738
2024-05-16 12:08:57,45.764
2024-05-16 12:08:58,46.251
2024-05-16 12:08:59,46.251
2024-05-16 12:09:00,46.738
2024-05-16 12:09:01,46.251
2024-05-16 12:09:02,46.251
2024-05-16 12:09:03,45.764
2024-05-16 12:09:04,46.251
2024-05-16 12:09:05,45.277
2024-05-16 12:09:06,46.251
2024-05-16 12:09:07,46.738
2024-05-16 12:09:08,46.738
2024-05-16 12:09:09,45.764
2024-05-16 12:09:10,46.738
2024-05-16 12:09:11,46.251
2024-05-16 12:09:12,45.764
2024-05-16 12:09:13,45.277
2024-05-16 12:09:14,46.251
2024-05-16 12:09:15,45.764
2024-05-16 12:09:16,46.251
2024-05-16 12:09:17,45.277
2024-05-16 12:09:18,46.251
2024-05-16 12:09:19,45.764
2024-05-16 12:09:20,46.251
2024-05-16 12:09:21,46.251
2024-05-16 12:09:22,45.277
2024-05-16 12:09:23,44.79
2024-05-16 12:09:24,46.251
2024-05-16 12:09:25,44.79
2024-05-16 12:09:26,45.764
2024-05-16 12:09:27,46.251
2024-05-16 12:09:28,45.764
2024-05-16 12:09:29,46.251
2024-05-16 12:09:30,45.764
2024-05-16 12:09:31,45.764
2024-05-16 12:09:32,45.277
2024-05-16 12:09:33,44.79
2024-05-16 12:09:34,44.79
2024-05-16 12:09:35,45.277
2024-05-16 12:09:36,45.277
2024-05-16 12:09:37,45.764
2024-05-16 12:09:38,45.277
2024-05-16 12:09:39,45.277
2024-05-16 12:09:40,46.251
2024-05-16 12:09:41,45.764
2024-05-16 12:09:42,45.277
2024-05-16 12:09:43,45.277
2024-05-16 12:09:44,45.764
2024-05-16 12:09:45,45.764
2024-05-16 12:09:46,46.251
2024-05-16 12:09:47,46.251
2024-05-16 12:09:48,44.79
2024-05-16 12:09:49,45.277
2024-05-16 12:09:50,44.79
2024-05-16 12:09:51,44.79
2024-05-16 12:09:52,45.277
2024-05-16 12:09:53,45.277
2024-05-16 12:09:54,45.277
2024-05-16 12:09:55,44.79
2024-05-16 12:09:56,44.79
2024-05-16 12:09:57,45.277
2024-05-16 12:09:58,45.277
2024-05-16 12:09:59,45.764
2024-05-16 12:10:00,44.79
2024-05-16 12:10:01,45.277
2024-05-16 12:10:02,45.277
2024-05-16 12:10:03,44.79
2024-05-16 12:10:04,44.303
2024-05-16 12:10:05,45.277
2024-05-16 12:10:06,44.303
2024-05-16 12:10:07,44.303
2024-05-16 12:10:08,44.79
2024-05-16 12:10:09,44.303
2024-05-16 12:10:10,45.277
2024-05-16 12:10:11,43.816
2024-05-16 12:10:12,45.764
2024-05-16 12:10:13,44.303
2024-05-16 12:10:14,45.764
2024-05-16 12:10:15,45.764
2024-05-16 12:10:16,45.764
2024-05-16 12:10:17,44.79
2024-05-16 12:10:18,45.277
2024-05-16 12:10:19,44.79
2024-05-16 12:10:20,45.277
2024-05-16 12:10:21,45.764
2024-05-16 12:10:22,44.303
2024-05-16 12:10:23,45.277
2024-05-16 12:10:24,44.79
2024-05-16 12:10:25,45.277
2024-05-16 12:10:26,44.303
2024-05-16 12:10:27,44.79
2024-05-16 12:10:28,45.277
2024-05-16 12:10:29,43.816
2024-05-16 12:10:30,44.79
2024-05-16 12:10:31,44.79
2024-05-16 12:10:32,44.79
2024-05-16 12:10:33,45.277
2024-05-16 12:10:34,44.303
2024-05-16 12:10:35,45.764
2024-05-16 12:10:36,44.79
2024-05-16 12:10:37,44.79
2024-05-16 12:10:38,45.277
2024-05-16 12:10:39,44.303
2024-05-16 12:10:40,44.303
2024-05-16 12:10:41,45.277
2024-05-16 12:10:42,44.79
2024-05-16 12:10:43,44.79
2024-05-16 12:10:44,44.303
2024-05-16 12:10:45,45.764
2024-05-16 12:10:46,45.277
2024-05-16 12:10:47,45.764
2024-05-16 12:10:48,45.277
2024-05-16 12:10:49,44.79
2024-05-16 12:10:50,45.277
2024-05-16 12:10:51,45.277
2024-05-16 12:10:52,43.816
2024-05-16 12:10:53,44.79
2024-05-16 12:10:54,44.303
2024-05-16 12:10:55,44.303
2024-05-16 12:10:56,44.79
2024-05-16 12:10:57,45.277
2024-05-16 12:10:58,44.79
2024-05-16 12:10:59,45.277
2024-05-16 12:11:00,45.277
2024-05-16 12:11:01,44.303
2024-05-16 12:11:02,44.79
2024-05-16 12:11:03,45.764
2024-05-16 12:11:04,44.303
2024-05-16 12:11:05,44.79
2024-05-16 12:11:06,44.303
2024-05-16 12:11:07,44.303
2024-05-16 12:11:08,44.303
2024-05-16 12:11:09,43.816
2024-05-16 12:11:10,45.277
2024-05-16 12:11:11,44.79
2024-05-16 12:11:12,43.329
2024-05-16 12:11:13,44.79
2024-05-16 12:11:14,44.79
2024-05-16 12:11:15,44.303
2024-05-16 12:11:16,44.303
2024-05-16 12:11:17,45.277
2024-05-16 12:11:18,43.816
2024-05-16 12:11:19,45.277
2024-05-16 12:11:20,45.277
2024-05-16 12:11:21,47.225
2024-05-16 12:11:22,46.738
2024-05-16 12:11:23,46.738
2024-05-16 12:11:24,45.764
2024-05-16 12:11:25,46.251
2024-05-16 12:11:26,46.251
2024-05-16 12:11:27,47.225
2024-05-16 12:11:28,46.738
2024-05-16 12:11:29,47.712
2024-05-16 12:11:30,46.738
2024-05-16 12:11:31,46.738
2024-05-16 12:11:32,45.764
2024-05-16 12:11:33,46.251
2024-05-16 12:11:34,45.764
2024-05-16 12:11:35,46.251
2024-05-16 12:11:36,44.79
2024-05-16 12:11:37,45.764
2024-05-16 12:11:38,45.764
2024-05-16 12:11:39,44.79
2024-05-16 12:11:40,45.277
2024-05-16 12:11:41,44.79
2024-05-16 12:11:42,45.277
2024-05-16 12:11:43,45.277
2024-05-16 12:11:44,44.79
2024-05-16 12:11:45,44.79
2024-05-16 12:11:46,45.277
2024-05-16 12:11:47,46.251
2024-05-16 12:11:49,45.764
2024-05-16 12:11:51,45.764
2024-05-16 12:11:52,45.764
2024-05-16 12:11:53,45.277
2024-05-16 12:11:54,44.79
2024-05-16 12:11:55,44.79
2024-05-16 12:11:56,45.277
2024-05-16 12:11:57,44.303
2024-05-16 12:11:58,44.79
2024-05-16 12:11:59,44.303
2024-05-16 12:12:00,44.303
2024-05-16 12:12:01,44.79
2024-05-16 12:12:02,44.79
2024-05-16 12:12:03,44.79
2024-05-16 12:12:04,44.79
2024-05-16 12:12:05,45.277
2024-05-16 12:12:06,44.303
2024-05-16 12:12:07,43.816
2024-05-16 12:12:08,45.277
2024-05-16 12:12:09,44.303
2024-05-16 12:12:10,43.816
2024-05-16 12:12:11,44.79
2024-05-16 12:12:12,44.303
2024-05-16 12:12:13,44.79
2024-05-16 12:12:14,44.303
2024-05-16 12:12:15,44.79
2024-05-16 12:12:16,44.79
2024-05-16 12:12:17,44.79
2024-05-16 12:12:18,45.764
2024-05-16 12:12:19,45.277
2024-05-16 12:12:20,44.303
2024-05-16 12:12:21,44.79
2024-05-16 12:12:22,44.79
2024-05-16 12:12:23,45.277
2024-05-16 12:12:24,46.251
2024-05-16 12:12:26,45.277
2024-05-16 12:12:27,45.764
2024-05-16 12:12:29,45.277
2024-05-16 12:12:31,44.79
2024-05-16 12:12:33,46.251
2024-05-16 12:12:35,45.277
2024-05-16 12:12:36,46.251
2024-05-16 12:12:37,45.764
2024-05-16 12:12:40,44.79
2024-05-16 12:12:42,45.277
2024-05-16 12:12:44,45.277
2024-05-16 12:12:45,45.764
2024-05-16 12:12:47,45.764
2024-05-16 12:12:48,45.764
2024-05-16 12:12:49,45.764
2024-05-16 12:12:50,45.764
2024-05-16 12:12:51,45.764
2024-05-16 12:12:52,46.251
2024-05-16 12:12:53,45.277
2024-05-16 12:12:54,45.764
2024-05-16 12:12:55,45.764
2024-05-16 12:12:56,45.277
2024-05-16 12:12:57,45.277
2024-05-16 12:12:58,46.251
2024-05-16 12:12:59,44.79
2024-05-16 12:13:00,44.79
2024-05-16 12:13:01,44.79
2024-05-16 12:13:02,45.764
2024-05-16 12:13:03,45.764
2024-05-16 12:13:04,44.79
2024-05-16 12:13:05,44.79
2024-05-16 12:13:06,44.79
2024-05-16 12:13:07,44.79
2024-05-16 12:13:08,44.79
2024-05-16 12:13:09,45.764
2024-05-16 12:13:10,44.79
2024-05-16 12:13:11,46.251
2024-05-16 12:13:12,45.764
2024-05-16 12:13:13,45.277
2024-05-16 12:13:14,45.277
2024-05-16 12:13:15,45.764
2024-05-16 12:13:16,44.79
2024-05-16 12:13:17,44.303
2024-05-16 12:13:18,45.277
2024-05-16 12:13:19,44.79
2024-05-16 12:13:20,45.277
2024-05-16 12:13:21,44.303
2024-05-16 12:13:22,45.277
2024-05-16 12:13:23,43.816
2024-05-16 12:13:24,44.79
2024-05-16 12:13:25,44.79
2024-05-16 12:13:26,44.79
2024-05-16 12:13:27,44.79
2024-05-16 12:13:28,43.816
2024-05-16 12:13:29,44.79
2024-05-16 12:13:30,43.816
2024-05-16 12:13:31,44.79
2024-05-16 12:13:32,44.303
2024-05-16 12:13:33,45.764
2024-05-16 12:13:34,44.303
2024-05-16 12:13:35,44.79
2024-05-16 12:13:36,43.816
2024-05-16 12:13:37,44.303
2024-05-16 12:13:38,44.79
2024-05-16 12:13:39,44.79
2024-05-16 12:13:40,44.303
2024-05-16 12:13:41,43.816
2024-05-16 12:13:42,45.277
2024-05-16 12:13:43,43.816
2024-05-16 12:13:44,44.79
2024-05-16 12:13:45,45.277
2024-05-16 12:13:46,45.764
2024-05-16 12:13:47,44.303
2024-05-16 12:13:48,44.303
2024-05-16 12:13:49,45.277
2024-05-16 12:13:50,44.79
2024-05-16 12:13:51,44.303
2024-05-16 12:13:52,45.277
2024-05-16 12:13:53,43.816
2024-05-16 12:13:54,44.303
2024-05-16 12:13:55,44.79
2024-05-16 12:13:56,45.277
2024-05-16 12:13:57,45.277
2024-05-16 12:13:58,44.79
2024-05-16 12:13:59,44.79
2024-05-16 12:14:00,43.816
2024-05-16 12:14:01,44.79
2024-05-16 12:14:02,44.79
2024-05-16 12:14:03,44.303
2024-05-16 12:14:04,44.79
2024-05-16 12:14:05,44.79
2024-05-16 12:14:06,43.329
2024-05-16 12:14:07,44.303
2024-05-16 12:14:08,44.79
2024-05-16 12:14:09,43.329
2024-05-16 12:14:10,44.79
2024-05-16 12:14:11,43.816
2024-05-16 12:14:12,45.277
2024-05-16 12:14:13,44.79
2024-05-16 12:14:14,44.79
2024-05-16 12:14:15,44.79
2024-05-16 12:14:16,44.303
2024-05-16 12:14:17,44.79
2024-05-16 12:14:18,45.277
2024-05-16 12:14:19,45.277
2024-05-16 12:14:20,46.251
2024-05-16 12:14:21,47.225
2024-05-16 12:14:22,47.225
2024-05-16 12:14:23,47.225
2024-05-16 12:14:24,47.225
2024-05-16 12:14:25,46.251
2024-05-16 12:14:26,46.738
2024-05-16 12:14:27,46.251
2024-05-16 12:14:28,46.738
2024-05-16 12:14:29,45.764
2024-05-16 12:14:30,44.303
2024-05-16 12:14:31,45.764
2024-05-16 12:14:32,45.277
2024-05-16 12:18:27,48.686
